City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Gurlan,UZ,2022-05-16 02:18:22,41.8447,60.3919,66.27,22,3,7.16
296,Varca,IN,2022-05-16 02:21:36,15.2167,73.9167,84.07,79,100,10.96
297,Bonfim,BR,2022-05-16 02:21:36,3.0833,-59.95,78.35,78,90,3.36
298,Gamba,GA,2022-05-16 02:21:37,-2.65,10.0,76.98,93,100,5.19
299,Tutoia,BR,2022-05-16 02:21:37,-2.7619,-42.2744,78.15,90,100,9.19
300,Iskateley,RU,2022-05-16 02:21:38,67.6803,53.1512,34.97,93,100,11.68
301,Richards Bay,ZA,2022-05-16 02:21:38,-28.783,32.0377,65.34,86,59,2.51
302,Khandyga,RU,2022-05-16 02:21:39,62.6667,135.6,45.07,64,100,7.67
303,Dryden,CA,2022-05-16 02:21:39,49.7833,-92.7503,43.09,75,100,9.22
304,Morros,BR,2022-05-16 02:21:39,-9.4467,-46.3003,76.95,55,99,1.03
305,Roanoke Rapids,US,2022-05-16 02:21:40,36.4615,-77.6542,72.18,100,0,0.0
306,Valadares,PT,2022-05-16 02:21:40,41.1474,-7.9812,56.55,84,89,3.44
307,Loja,EC,2022-05-16 02:21:41,-3.9931,-79.2042,55.02,96,100,4.47
308,Leshukonskoye,RU,2022-05-16 02:21:41,64.8989,45.7622,38.3,86,75,8.16
309,Bambous Virieux,MU,2022-05-16 02:21:41,-20.3428,57.7575,73.65,88,40,11.5
310,Misratah,LY,2022-05-16 02:21:42,32.3754,15.0925,71.02,45,0,9.66
311,Sosnovo,RU,2022-05-16 02:21:42,60.5514,30.2144,43.25,93,97,7.99
312,Jardim,BR,2022-05-16 02:21:43,-21.4803,-56.1381,60.87,95,1,5.91
313,Sala Consilina,IT,2022-05-16 02:21:43,40.3912,15.5989,55.38,84,99,0.49
314,Lishui,CN,2022-05-16 02:21:44,28.4604,119.9103,65.19,67,84,1.72
315,Severo-Kurilsk,RU,2022-05-16 02:21:44,50.6789,156.125,36.5,98,100,13.42
316,Brae,GB,2022-05-16 02:21:44,60.3964,-1.353,48.24,91,97,9.31
317,Aykhal,RU,2022-05-16 02:21:45,66.0,111.5,37.26,92,100,3.33
318,Vao,NC,2022-05-16 02:21:45,-22.6667,167.4833,73.98,73,30,16.91
319,Deputatskiy,RU,2022-05-16 02:21:46,69.3,139.9,21.06,93,100,17.07
320,Ulladulla,AU,2022-05-16 02:21:46,-35.35,150.4667,68.77,47,0,8.32
321,Pacific Grove,US,2022-05-16 02:21:47,36.6177,-121.9166,69.24,80,0,8.01
322,Washougal,US,2022-05-16 02:17:08,45.5826,-122.3534,66.88,65,40,12.66
323,Itaobim,BR,2022-05-16 02:21:47,-16.5667,-41.8333,66.97,88,39,2.8
324,Alakurtti,RU,2022-05-16 02:21:48,66.9672,30.3491,42.46,92,100,3.13
325,Paracuru,BR,2022-05-16 02:21:48,-3.41,-39.0306,78.12,90,100,7.99
326,Bereda,ES,2022-05-16 02:21:48,43.2686,-7.5406,60.42,69,100,8.25
327,Aban,RU,2022-05-16 02:21:49,56.67,96.06,68.16,50,100,11.56
328,Tessalit,ML,2022-05-16 02:21:49,20.1986,1.0114,86.07,16,3,6.6
329,Winnemucca,US,2022-05-16 02:21:50,40.973,-117.7357,80.65,17,0,14.97
330,Sao Gabriel Da Cachoeira,BR,2022-05-16 02:21:50,-0.1303,-67.0892,74.32,99,100,1.41
331,Verkhnyaya Khava,RU,2022-05-16 02:21:51,51.8404,39.9413,44.67,97,97,10.18
332,Banda Aceh,ID,2022-05-16 02:21:51,5.5577,95.3222,84.47,72,93,12.06
333,Atar,MR,2022-05-16 02:21:52,20.5169,-13.0499,88.7,17,100,9.33
334,Fortuna,US,2022-05-16 02:21:52,40.5982,-124.1573,60.93,85,40,14.97
335,Gairo,IT,2022-05-16 02:21:56,39.8497,9.5047,56.79,57,5,4.54
336,Mao,ES,2022-05-16 02:19:59,39.8885,4.2658,61.36,94,0,5.75
337,Tsuruoka,JP,2022-05-16 02:20:55,38.7217,139.8217,66.24,37,75,9.22
338,Vila,PT,2022-05-16 02:21:56,42.0304,-8.1588,49.08,90,100,5.66
339,Venice,US,2022-05-16 02:18:18,27.0998,-82.4543,78.82,78,40,9.22
340,Hvide Sande,DK,2022-05-16 02:21:57,56.0045,8.1294,45.09,81,85,7.45
341,Buala,SB,2022-05-16 02:21:57,-8.145,159.5921,84.63,69,15,1.05
342,Port Lincoln,AU,2022-05-16 02:21:58,-34.7333,135.8667,60.51,60,83,17.16
343,Ewo,CG,2022-05-16 02:21:58,-0.8725,14.8206,74.55,89,70,2.13
344,Lakes Entrance,AU,2022-05-16 02:21:59,-37.8811,147.981,67.15,49,45,10.25
345,San Luis,AR,2022-05-16 02:21:59,-33.295,-66.3356,44.13,43,0,9.44
346,Aktau,KZ,2022-05-16 02:20:42,43.65,51.2,59.58,68,15,5.66
347,San Patricio,US,2022-05-16 02:22:00,28.017,-97.5169,81.18,76,0,14.18
348,Zhaotong,CN,2022-05-16 02:22:00,27.3167,103.7167,51.4,73,97,6.53
349,Fukue,JP,2022-05-16 02:22:00,32.6881,128.8419,68.36,52,75,9.22
350,Iacu,BR,2022-05-16 02:22:01,-12.7672,-40.2117,70.72,88,100,2.15
351,Rovaniemi,FI,2022-05-16 02:22:02,66.5,25.7167,38.61,81,20,8.05
352,Dingle,PH,2022-05-16 02:22:02,10.9995,122.6711,86.52,64,98,3.33
353,Pangnirtung,CA,2022-05-16 02:22:02,66.1451,-65.7125,14.56,87,34,6.49
354,Tsumeb,NA,2022-05-16 02:22:03,-19.2333,17.7167,60.49,33,3,10.76
355,Baoma,CN,2022-05-16 02:22:03,31.4859,106.1128,63.41,68,96,4.59
356,Kemijarvi,FI,2022-05-16 02:22:04,66.7131,27.4306,36.63,94,95,4.65
357,Phalombe,MW,2022-05-16 02:22:04,-15.8064,35.6507,57.96,94,43,3.06
358,Ilulissat,GL,2022-05-16 02:20:35,69.2167,-51.1,19.42,63,23,3.44
359,Khvorostyanka,RU,2022-05-16 02:22:05,52.6096,48.9597,48.58,87,98,10.65
360,Ginda,IN,2022-05-16 02:22:05,30.6945,78.4932,77.83,17,2,1.57
361,Katsuura,JP,2022-05-16 02:22:06,35.1333,140.3,60.82,95,100,7.2
362,Menongue,AO,2022-05-16 02:22:06,-14.6585,17.691,57.04,62,39,5.32
363,Mandalgovi,MN,2022-05-16 02:22:06,45.7625,106.2708,61.32,14,53,2.66
364,Adrar,MR,2022-05-16 02:22:07,20.5022,-10.0711,84.25,12,11,9.4
365,Cradock,ZA,2022-05-16 02:22:07,-32.1642,25.6192,52.34,50,0,3.91
366,Fuengirola,ES,2022-05-16 02:22:08,36.54,-4.6247,69.8,35,0,16.11
367,Westport,US,2022-05-16 02:19:20,41.1415,-73.3579,68.31,91,40,4.61
368,Sabha,LY,2022-05-16 02:22:08,27.0377,14.4283,68.68,19,0,10.33
369,Codrington,AU,2022-05-16 02:22:09,-38.2667,141.9667,56.01,65,96,15.7
370,Kyra,RU,2022-05-16 02:22:09,49.5776,111.9753,64.49,21,19,9.24
371,Yaring,TH,2022-05-16 02:22:09,6.8662,101.3689,83.28,75,100,7.99
372,Yerbogachen,RU,2022-05-16 02:22:10,61.2767,108.0108,59.7,49,39,6.51
373,Husavik,IS,2022-05-16 02:22:10,66.0449,-17.3389,45.1,83,42,7.72
374,Jobner,IN,2022-05-16 02:22:11,26.9667,75.3833,90.82,16,3,17.16
375,Itaituba,BR,2022-05-16 02:22:11,-4.2761,-55.9836,75.22,99,100,1.81
376,Hay River,CA,2022-05-16 02:22:11,60.8156,-115.7999,46.38,61,20,10.36
377,Arrifes,PT,2022-05-16 02:22:12,37.7667,-25.7,63.23,82,75,35.68
378,Laguna,US,2022-05-16 02:22:12,38.421,-121.4238,83.44,50,0,16.11
379,Lima,PE,2022-05-16 02:18:27,-12.0432,-77.0282,64.9,79,61,11.5
380,Pandan,PH,2022-05-16 02:22:13,14.0453,124.1694,86.76,65,100,6.58
381,Erzin,TR,2022-05-16 02:22:13,36.9559,36.2,59.23,92,13,0.6
382,Esperance,AU,2022-05-16 02:22:14,-33.8667,121.9,58.77,73,98,5.26
383,Sivas,TR,2022-05-16 02:22:14,39.7916,37.0019,43.43,93,40,14.97
384,Umm Kaddadah,SD,2022-05-16 02:22:14,13.6017,26.6876,81.14,38,91,6.87
385,San Martin,AR,2022-05-16 02:22:15,-33.081,-68.4681,50.54,43,5,8.28
386,Assiniboia,CA,2022-05-16 02:22:15,49.6334,-105.9845,60.62,29,81,5.75
387,Tongren,CN,2022-05-16 02:22:16,27.7172,109.1853,65.08,73,25,1.21
388,San Angelo,US,2022-05-16 02:22:08,31.4638,-100.437,91.89,15,0,8.05
389,Constitucion,CL,2022-05-16 02:22:16,-35.3333,-72.4167,55.9,56,94,3.22
390,Laiyang,CN,2022-05-16 02:22:17,36.9758,120.7136,78.22,19,0,9.31
391,Moa,CU,2022-05-16 02:22:17,20.6569,-74.9403,76.17,91,100,8.03
392,Kamalpur,IN,2022-05-16 02:22:18,24.2,91.8333,77.9,96,100,4.79
393,Chapais,CA,2022-05-16 02:22:18,49.7834,-74.8492,55.18,96,100,6.91
394,Yuancheng,CN,2022-05-16 02:22:18,36.652,107.7896,62.58,11,0,9.55
395,Mpongwe,ZM,2022-05-16 02:22:19,-13.5091,28.155,56.32,67,0,8.37
396,Buarcos,PT,2022-05-16 02:22:19,40.166,-8.8768,62.94,88,100,12.57
397,Itaueira,BR,2022-05-16 02:22:23,-7.6033,-43.0256,78.49,62,100,3.98
398,Mayumba,GA,2022-05-16 02:22:23,-3.432,10.6554,76.95,92,84,3.78
399,Mazagao,BR,2022-05-16 02:22:24,-0.115,-51.2894,78.85,97,100,2.82
400,Aloleng,PH,2022-05-16 02:22:24,16.1307,119.7824,85.91,67,100,6.11
401,Komsomolskiy,UZ,2022-05-16 02:22:25,40.4272,71.7189,63.32,77,1,0.0
402,Novikovo,RU,2022-05-16 02:22:25,51.1537,37.8879,44.62,96,94,11.23
403,Mazyr,BY,2022-05-16 02:22:25,52.0495,29.2456,41.31,89,26,6.58
404,Luanda,AO,2022-05-16 02:22:26,-8.8368,13.2343,78.8,83,75,6.91
405,Okmulgee,US,2022-05-16 02:22:26,35.6234,-95.9605,73.26,78,75,10.36
406,Leh,IN,2022-05-16 02:22:27,34.1667,77.5833,46.26,48,19,4.25
407,Nouadhibou,MR,2022-05-16 02:22:28,20.931,-17.0347,73.38,68,78,18.41
408,Namatanai,PG,2022-05-16 02:20:22,-3.6667,152.4333,85.1,62,100,2.68
409,Udachnyy,RU,2022-05-16 02:22:28,66.4167,112.4,36.5,90,100,2.48
410,Nokaneng,BW,2022-05-16 02:22:28,-19.6667,22.2667,57.2,35,3,7.09
411,Puerto Escondido,MX,2022-05-16 02:19:18,15.85,-97.0667,85.03,65,0,5.75
412,Aqtobe,KZ,2022-05-16 02:22:29,50.2797,57.2072,53.69,94,40,11.18
413,Baie-Saint-Paul,CA,2022-05-16 02:22:30,47.4411,-70.4986,56.97,99,100,3.38
414,Meadow Lake,US,2022-05-16 02:22:30,34.8014,-106.5436,85.48,19,15,5.03
415,Arecibo,PR,2022-05-16 02:22:30,18.4724,-66.7157,81.01,78,39,1.01
416,Trani,IT,2022-05-16 02:22:31,41.2727,16.4154,64.85,70,96,3.0
417,Beyneu,KZ,2022-05-16 02:22:31,45.3167,55.2,64.56,51,0,6.55
418,Oussouye,SN,2022-05-16 02:22:32,12.485,-16.5469,78.98,79,12,7.2
419,Wanning,CN,2022-05-16 02:22:32,18.8003,110.3967,74.14,94,100,11.95
420,Matagami,CA,2022-05-16 02:17:35,49.7502,-77.6328,60.91,72,100,0.0
421,Lebu,CL,2022-05-16 02:22:32,-37.6167,-73.65,53.13,67,100,1.83
422,Aktas,KZ,2022-05-16 02:22:33,49.7789,72.9608,64.15,48,100,8.99
423,Sturgis,US,2022-05-16 02:22:33,41.7992,-85.4192,61.07,79,100,8.05
424,Phalaborwa,ZA,2022-05-16 02:22:34,-23.943,31.1411,63.68,90,41,7.83
425,Rabo De Peixe,PT,2022-05-16 02:22:34,37.8,-25.5833,64.27,90,75,35.68
426,Necochea,AR,2022-05-16 02:22:35,-38.5473,-58.7368,52.95,75,86,24.45
427,Vanimo,PG,2022-05-16 02:22:35,-2.6741,141.3028,86.45,61,91,3.49
428,Arauca,CO,2022-05-16 02:22:36,7.0847,-70.7591,80.6,94,20,3.44
429,Panama City,PA,2022-05-16 02:19:37,8.9936,-79.5197,80.55,92,40,6.91
430,Tabou,CI,2022-05-16 02:22:36,4.423,-7.3528,78.78,87,100,7.07
431,Sinnar,SD,2022-05-16 02:22:37,13.5691,33.5672,83.19,56,67,12.64
432,Mubende,UG,2022-05-16 02:22:37,0.5606,31.39,58.82,98,65,0.89
433,Kjollefjord,NO,2022-05-16 02:22:38,70.9457,27.3465,37.45,85,100,11.39
434,Paciran,ID,2022-05-16 02:22:38,-6.8767,112.3761,84.24,75,57,3.98
435,Havoysund,NO,2022-05-16 02:22:38,70.9963,24.6622,37.63,99,100,16.93
436,Paso De Carrasco,UY,2022-05-16 02:18:35,-34.8603,-56.0522,55.54,67,75,23.02
437,Quatre Cocos,MU,2022-05-16 02:22:39,-20.2078,57.7625,73.51,84,38,13.04
438,Klaksvik,FO,2022-05-16 02:22:39,62.2266,-6.589,49.12,97,67,12.17
439,Tautira,PF,2022-05-16 02:22:40,-17.7333,-149.15,81.3,73,100,14.97
440,Istok,XK,2022-05-16 02:22:40,42.7808,20.4875,54.79,77,2,3.15
441,Haicheng,CN,2022-05-16 02:22:41,40.8516,122.7475,70.27,30,79,6.91
442,San Andres,CO,2022-05-16 02:20:04,12.5847,-81.7006,78.82,100,75,4.61
443,Sur,OM,2022-05-16 02:21:40,22.5667,59.5289,83.41,53,0,3.27
444,Lhokseumawe,ID,2022-05-16 02:22:41,5.1801,97.1507,79.05,86,100,3.65
445,Ust-Ilimsk,RU,2022-05-16 02:22:42,58.0006,102.6619,69.15,27,1,4.25
446,Rajpipla,IN,2022-05-16 02:22:42,21.8667,73.5,85.37,68,1,9.75
447,Batangafo,CF,2022-05-16 02:22:42,7.3008,18.2833,72.52,78,84,1.03
448,Gari,RU,2022-05-16 02:22:43,59.4307,62.3497,50.9,74,61,5.95
449,Yulara,AU,2022-05-16 02:22:43,-25.2406,130.9889,71.62,27,41,13.56
450,Mapimi,MX,2022-05-16 02:22:44,25.8167,-103.85,81.84,14,0,3.65
451,Te Anau,NZ,2022-05-16 02:22:44,-45.4167,167.7167,58.73,62,29,5.26
452,Marsa Matruh,EG,2022-05-16 02:22:45,31.3525,27.2453,62.8,82,20,6.91
453,Mount Gambier,AU,2022-05-16 02:22:45,-37.8333,140.7667,55.31,71,75,17.27
454,Kailua,US,2022-05-16 02:22:45,21.4022,-157.7394,80.58,75,75,11.5
455,Yeppoon,AU,2022-05-16 02:21:29,-23.1333,150.7333,80.38,75,25,8.37
456,Angra Dos Reis,BR,2022-05-16 02:22:46,-23.0067,-44.3181,69.78,87,2,4.14
457,Lavrentiya,RU,2022-05-16 02:22:46,65.5833,-171.0,31.53,77,81,10.8
458,Port-Gentil,GA,2022-05-16 02:22:47,-0.7193,8.7815,80.33,86,78,10.49
459,Bolong,PH,2022-05-16 02:22:47,7.0983,122.2392,86.0,74,76,4.7
460,Sombrerete,MX,2022-05-16 02:22:48,23.6333,-103.65,69.53,14,0,9.98
461,Mpanda,TZ,2022-05-16 02:22:48,-6.3655,31.0409,63.28,92,30,0.78
462,Booue,GA,2022-05-16 02:22:49,-0.0921,11.9385,72.77,99,100,1.34
463,Diego De Almagro,CL,2022-05-16 02:22:49,-26.3667,-70.05,56.93,45,40,1.52
464,Hoi An,VN,2022-05-16 02:22:49,15.8794,108.335,85.96,89,100,6.53
465,Halifax,CA,2022-05-16 02:20:05,44.6453,-63.5724,48.09,94,100,16.11
466,Aripuana,BR,2022-05-16 02:22:50,-9.1667,-60.6333,74.28,96,96,0.74
467,Villa Rica,US,2022-05-16 02:18:10,33.7321,-84.9191,73.38,92,47,3.89
468,Pimentel,PE,2022-05-16 02:22:51,-6.8367,-79.9342,64.62,84,97,14.61
469,Barcelos,PT,2022-05-16 02:22:51,41.5388,-8.6151,62.92,90,99,10.98
470,Namibe,AO,2022-05-16 02:22:51,-15.1961,12.1522,70.74,63,8,8.32
471,Phayao,TH,2022-05-16 02:22:52,19.25,100.25,86.45,71,45,2.04
472,Houma,US,2022-05-16 02:21:23,29.5958,-90.7195,78.03,84,0,5.75
473,Seymchan,RU,2022-05-16 02:22:52,62.8833,152.4333,44.49,75,100,5.19
474,Belaya Gora,RU,2022-05-16 02:22:53,68.5333,146.4167,27.55,80,100,16.55
475,Broken Hill,AU,2022-05-16 02:22:53,-31.95,141.4333,64.27,51,1,8.39
476,Tilichiki,RU,2022-05-16 02:22:53,60.4667,166.1,37.0,88,100,8.86
477,Adre,TD,2022-05-16 02:22:54,13.4667,22.2,76.17,58,100,10.07
478,Antofagasta,CL,2022-05-16 02:22:32,-23.65,-70.4,58.28,78,100,4.25
479,Nanortalik,GL,2022-05-16 02:22:54,60.1432,-45.2371,30.69,83,98,6.29
480,Roald,NO,2022-05-16 02:22:55,62.5833,6.1333,42.75,75,7,16.11
481,Ojinaga,MX,2022-05-16 02:22:55,29.5667,-104.4167,97.75,11,0,3.44
482,Barstow,US,2022-05-16 02:22:56,34.8986,-117.0228,90.59,14,39,23.02
483,Krasnoye,UA,2022-05-16 02:22:56,49.9145,24.6134,44.83,89,26,4.43
484,Loei,TH,2022-05-16 02:22:57,17.4167,101.5,72.77,76,99,1.32
485,Shingu,JP,2022-05-16 02:22:57,33.7333,135.9833,59.7,80,100,2.68
486,Batagay,RU,2022-05-16 02:22:58,67.6333,134.6333,29.89,71,100,4.43
487,Kennett,US,2022-05-16 02:22:58,36.2362,-90.0556,69.26,96,0,1.99
488,Pemberton,CA,2022-05-16 02:22:58,50.3164,-122.8027,46.08,100,100,3.27
489,Pundaguitan,PH,2022-05-16 02:22:59,6.3711,126.1689,81.63,79,55,7.25
490,Thompson,CA,2022-05-16 02:18:00,55.7435,-97.8558,35.76,93,100,9.22
491,Bilibino,RU,2022-05-16 02:22:59,68.0546,166.4372,33.69,94,83,3.67
492,Aitape,PG,2022-05-16 02:23:00,-3.1374,142.3475,87.01,62,71,2.89
493,Warmbad,NA,2022-05-16 02:23:00,-28.45,18.7333,60.51,22,0,11.03
494,Acapulco,MX,2022-05-16 02:18:16,16.8634,-99.8901,84.02,65,75,9.22
495,Whyalla,AU,2022-05-16 02:23:01,-33.0333,137.5833,64.33,55,21,13.76
496,Antalaha,MG,2022-05-16 02:23:01,-14.9003,50.2788,70.7,85,23,6.98
497,Male,MV,2022-05-16 02:18:56,4.1748,73.5089,82.92,77,99,19.82
498,Mahebourg,MU,2022-05-16 02:23:02,-20.4081,57.7,73.69,88,40,11.5
499,Waipawa,NZ,2022-05-16 02:23:02,-41.4122,175.5153,56.14,96,100,5.46
500,Humboldt,US,2022-05-16 02:23:03,40.6665,-123.9178,56.61,61,0,5.55
501,Giddalur,IN,2022-05-16 02:23:03,15.35,78.9167,84.9,71,100,2.26
502,High Level,CA,2022-05-16 02:23:04,58.5169,-117.136,59.11,41,40,12.66
503,Nacala,MZ,2022-05-16 02:23:04,-14.5428,40.6728,66.56,94,26,8.48
504,Labuhan,ID,2022-05-16 02:23:05,-6.8844,112.2051,83.75,76,67,4.54
505,Kirundo,BI,2022-05-16 02:23:05,-2.5833,30.1667,61.23,95,98,2.01
506,Freehold,US,2022-05-16 02:20:00,40.2601,-74.2738,71.65,91,0,5.75
507,Regen,DE,2022-05-16 02:23:06,48.9667,13.1333,58.69,75,100,3.31
508,Vostok,RU,2022-05-16 02:23:06,46.4856,135.8833,49.19,52,90,10.56
509,Sao Lourenco Do Sul,BR,2022-05-16 02:23:07,-31.3653,-51.9783,50.61,84,10,9.46
510,Mezen,RU,2022-05-16 02:23:07,65.8522,44.24,36.37,81,98,8.79
511,Ornskoldsvik,SE,2022-05-16 02:23:07,63.2909,18.7153,39.54,70,1,13.67
512,Hovd,MN,2022-05-16 02:23:08,48.0056,91.6419,65.3,16,100,4.41
513,Port Augusta,AU,2022-05-16 02:22:19,-32.5,137.7667,66.52,50,5,10.78
514,Andenes,NO,2022-05-16 02:23:08,69.3143,16.1194,37.38,75,100,17.27
515,Umea,SE,2022-05-16 02:23:09,63.8284,20.2597,40.93,70,0,14.97
516,Galveston,US,2022-05-16 02:23:09,29.3669,-94.9669,82.36,80,0,11.5
517,Aksu,CN,2022-05-16 02:23:10,41.1231,80.2644,69.19,37,100,1.57
518,Chichester,GB,2022-05-16 02:23:10,50.8367,-0.78,58.01,94,51,1.01
519,Kumta,IN,2022-05-16 02:23:11,14.4167,74.4,83.34,81,100,9.19
520,Sadovoye,RU,2022-05-16 02:23:11,47.7764,44.5089,50.81,83,6,9.37
521,Schweinfurt,DE,2022-05-16 02:19:53,50.05,10.2333,52.81,88,86,3.67
522,Ossora,RU,2022-05-16 02:23:12,59.2353,163.0719,34.14,99,100,7.16
523,Hasaki,JP,2022-05-16 02:23:12,35.7333,140.8333,57.6,93,100,16.69
524,Rio Grande,BR,2022-05-16 02:23:13,-32.035,-52.0986,50.95,72,4,14.43
525,Finschhafen,PG,2022-05-16 02:23:13,-6.6024,147.8681,81.48,76,89,1.9
526,Hobyo,SO,2022-05-16 02:23:14,5.3505,48.5268,79.21,82,2,24.67
527,Lincoln,US,2022-05-16 02:18:40,40.8,-96.667,66.27,70,0,5.75
528,Margate,GB,2022-05-16 02:19:28,51.3813,1.3862,60.31,85,100,1.01
529,Ugoofaaru,MV,2022-05-16 02:23:14,5.6667,73.0,81.99,81,100,20.24
530,West Wendover,US,2022-05-16 02:23:15,40.7391,-114.0733,78.01,19,0,6.91
531,Rio Gallegos,AR,2022-05-16 02:23:15,-51.6226,-69.2181,48.25,61,0,16.11
532,Dedza,MW,2022-05-16 02:23:16,-14.3779,34.3332,48.13,88,0,3.31
533,Careiro Da Varzea,BR,2022-05-16 02:23:16,-3.2003,-59.8119,79.41,96,100,4.21
534,Bukama,CD,2022-05-16 02:23:17,-9.2,25.85,64.42,66,0,2.73
535,Taraz,KZ,2022-05-16 02:23:17,42.9,71.3667,63.01,72,99,2.24
536,Maumere,ID,2022-05-16 02:23:17,-8.6199,122.2111,85.15,64,6,1.79
537,Black Diamond,US,2022-05-16 02:23:18,47.3087,-122.0032,59.59,82,100,1.01
538,Rennes,FR,2022-05-16 02:23:18,48.1667,-1.6667,59.04,88,0,9.22
539,Poum,NC,2022-05-16 02:23:19,-20.2333,164.0167,78.49,72,57,18.52
540,Manoel Urbano,BR,2022-05-16 02:23:19,-8.8389,-69.2597,73.29,99,95,2.44
541,Saint-Pierre,RE,2022-05-16 02:23:20,-21.3393,55.4781,70.92,64,75,6.91
